Census_Tract,year,vax_status,flu_count,nsamples
53033003500,2019.307692,0,0,1
53033003500,2019.365385,1,0,1
53033003500,2019.384615,1,0,1
53033004100,2018.846154,1,0,1
53033004100,2018.865385,0,0,1
53033004100,2018.884615,0,0,1
53033004100,2018.884615,1,0,2
53033004100,2018.923077,1,0,1
53033004100,2018.961538,0,0,1
53033004100,2018.961538,1,0,2
53033004100,2018.980769,0,1,1
53033004100,2018.980769,1,1,2
53033004100,2019,0,5,5
53033004100,2019.019231,0,1,1
53033004100,2019.038462,0,2,4
53033004100,2019.038462,1,1,2
53033004100,2019.057692,0,2,2
53033004100,2019.057692,1,0,1
53033004100,2019.076923,1,0,3
53033004100,2019.096154,1,0,1
53033004100,2019.115385,0,0,2
53033004100,2019.134615,0,0,1
53033004100,2019.173077,1,0,1
53033004100,2019.192308,0,0,1
53033004100,2019.192308,1,0,2
53033004100,2019.230769,0,0,2
53033004100,2019.269231,1,0,1
53033004100,2019.288462,0,0,1
53033004100,2019.326923,0,0,2
53033004100,2019.365385,1,0,1
53033004100,2019.384615,0,0,1
53033006200,2018.846154,0,0,1
53033006200,2018.923077,0,0,1
53033006200,2018.961538,0,1,1
53033006200,2018.980769,0,2,2
53033006200,2019,0,1,1
53033006200,2019.019231,0,3,3
53033006200,2019.038462,1,0,2
53033006200,2019.057692,0,1,1
53033006200,2019.076923,0,1,1
53033006200,2019.076923,1,1,2
53033006200,2019.096154,1,0,1
53033006200,2019.134615,1,0,1
53033006200,2019.153846,0,0,2
53033006200,2019.153846,1,0,1
53033006200,2019.173077,0,0,1
53033006200,2019.173077,1,0,1
53033006200,2019.192308,1,0,2
53033006200,2019.230769,0,0,1
53033006200,2019.25,1,0,1
53033006200,2019.326923,1,0,1
53033006200,2019.346154,0,0,1
53033006200,2019.365385,0,0,1
53033006400,2018.865385,1,0,1
53033006400,2018.903846,0,0,1
53033006400,2018.942308,0,0,1
53033006400,2018.980769,0,0,1
53033006400,2018.980769,1,1,1
53033006400,2019,0,1,2
53033006400,2019.019231,0,1,1
53033006400,2019.057692,0,1,1
53033006400,2019.134615,1,0,1
53033006400,2019.153846,1,0,1
53033006400,2019.230769,0,0,1
53033006400,2019.269231,1,0,1
53033006400,2019.326923,1,0,1
53033006600,2018.980769,1,0,1
53033006600,2019,0,1,1
53033006600,2019,1,0,1
53033006600,2019.038462,0,1,1
53033006600,2019.192308,1,0,1
53033006600,2019.288462,1,0,1
53033006600,2019.346154,1,0,1
53033007500,2018.961538,1,1,1
53033007500,2018.980769,0,1,1
53033007500,2019,0,1,1
53033009500,2018.846154,1,0,1
53033009500,2018.865385,1,0,1
53033009500,2018.884615,0,0,1
53033009500,2018.884615,1,0,1
53033009500,2018.903846,0,0,2
53033009500,2018.923077,1,0,2
53033009500,2018.961538,0,1,1
53033009500,2018.961538,1,0,1
53033009500,2018.980769,0,2,2
53033009500,2018.980769,1,1,1
53033009500,2019,0,1,1
53033009500,2019,1,0,1
53033009500,2019.019231,0,3,5
53033009500,2019.019231,1,0,1
53033009500,2019.038462,0,1,1
53033009500,2019.057692,0,1,1
53033009500,2019.096154,0,0,1
53033009500,2019.096154,1,0,1
53033009500,2019.115385,0,0,1
53033009500,2019.115385,1,0,1
53033009500,2019.134615,1,0,3
53033009500,2019.211538,1,0,1
53033009500,2019.230769,0,0,2
53033009500,2019.25,1,0,1
53033009500,2019.269231,1,0,1
53033009500,2019.288462,0,0,1
53033009500,2019.288462,1,0,1
53033009500,2019.384615,0,0,1
53033009500,2019.384615,1,0,2
53033009701,2018.846154,1,0,1
53033009701,2018.884615,0,0,1
53033009701,2018.903846,1,0,2
53033009701,2018.942308,0,0,2
53033009701,2018.961538,0,2,3
53033009701,2018.980769,1,2,3
53033009701,2019,0,1,1
53033009701,2019.019231,1,0,2
53033009701,2019.038462,0,2,2
53033009701,2019.076923,0,0,1
53033009701,2019.076923,1,0,1
53033009701,2019.096154,0,1,1
53033009701,2019.115385,1,0,1
53033009701,2019.134615,1,0,1
53033009701,2019.192308,0,0,1
53033009701,2019.192308,1,0,1
53033009701,2019.25,0,0,1
53033009701,2019.288462,0,0,1
53033009701,2019.288462,1,0,1
53033009701,2019.307692,0,0,1
53033009701,2019.365385,1,0,1
53033009900,2018.884615,1,0,1
53033009900,2018.923077,1,0,1
53033009900,2018.961538,1,0,1
53033009900,2018.980769,0,0,1
53033009900,2019,0,3,3
53033009900,2019,1,1,2
53033009900,2019.019231,0,4,6
53033009900,2019.019231,1,1,2
53033009900,2019.038462,0,2,2
53033009900,2019.057692,0,1,1
53033009900,2019.076923,0,1,2
53033009900,2019.211538,0,0,1
53033009900,2019.211538,1,0,1
53033009900,2019.346154,1,0,1
53033009900,2019.365385,1,0,1
53033010402,2018.846154,1,0,2
53033010402,2018.865385,1,0,1
53033010402,2018.903846,0,0,2
53033010402,2018.903846,1,0,1
53033010402,2018.923077,1,0,1
53033010402,2018.961538,0,0,1
53033010402,2018.980769,0,1,1
53033010402,2018.980769,1,0,2
53033010402,2019.019231,0,2,3
53033010402,2019.019231,1,0,2
53033010402,2019.096154,1,0,1
53033010402,2019.115385,1,0,1
53033010402,2019.134615,1,0,1
53033010402,2019.153846,0,0,1
53033010402,2019.173077,0,0,1
53033010402,2019.173077,1,0,2
53033010402,2019.25,1,0,1
53033010402,2019.307692,0,0,1
53033010402,2019.307692,1,0,1
53033010402,2019.326923,1,0,1
53033010402,2019.365385,0,0,2
53033010600,2018.846154,1,0,1
53033010600,2018.865385,1,0,1
53033010600,2018.942308,0,0,1
53033010600,2018.961538,1,0,1
53033010600,2018.980769,0,1,2
53033010600,2018.980769,1,0,2
53033010600,2019,0,0,1
53033010600,2019.019231,0,2,3
53033010600,2019.019231,1,1,1
53033010600,2019.038462,1,0,1
53033010600,2019.057692,0,1,1
53033010600,2019.057692,1,0,1
53033010600,2019.076923,1,0,1
53033010600,2019.115385,1,0,2
53033010600,2019.134615,0,0,1
53033010600,2019.153846,1,0,1
53033010600,2019.192308,1,0,1
53033010600,2019.230769,0,0,1
53033010600,2019.230769,1,0,1
53033010600,2019.25,0,0,1
53033010600,2019.25,1,0,1
53033010600,2019.269231,1,0,1
53033010600,2019.288462,1,0,1
53033010600,2019.307692,0,0,1
53033010600,2019.326923,1,0,1
53033010600,2019.384615,0,0,1
53033010800,2018.846154,1,0,1
53033010800,2018.865385,0,0,1
53033010800,2018.865385,1,0,1
53033010800,2018.903846,0,0,1
53033010800,2018.923077,1,1,3
53033010800,2018.942308,1,0,1
53033010800,2018.961538,0,0,1
53033010800,2018.961538,1,1,1
53033010800,2018.980769,0,2,3
53033010800,2018.980769,1,1,1
53033010800,2019,0,2,2
53033010800,2019,1,1,1
53033010800,2019.019231,0,4,6
53033010800,2019.038462,1,0,1
53033010800,2019.057692,0,0,1
53033010800,2019.057692,1,0,1
53033010800,2019.076923,0,0,1
53033010800,2019.096154,0,0,1
53033010800,2019.115385,0,0,1
53033010800,2019.115385,1,0,1
53033010800,2019.153846,1,0,2
53033010800,2019.173077,1,0,1
53033010800,2019.211538,1,0,2
53033010800,2019.326923,1,0,2
53033010800,2019.365385,0,0,1
53033011002,2018.846154,0,0,1
53033011002,2018.865385,1,0,1
53033011002,2018.884615,0,0,1
53033011002,2018.903846,1,0,1
53033011002,2018.923077,0,0,1
53033011002,2018.942308,0,1,1
53033011002,2018.961538,0,1,1
53033011002,2018.961538,1,1,1
53033011002,2018.980769,1,1,1
53033011002,2019,0,0,1
53033011002,2019.019231,1,0,1
53033011002,2019.038462,0,2,2
53033011002,2019.057692,1,0,1
53033011002,2019.076923,0,0,1
53033011002,2019.076923,1,0,1
53033011002,2019.096154,1,0,1
53033011002,2019.115385,0,0,1
53033011002,2019.25,0,0,1
53033011002,2019.288462,1,0,1
53033011002,2019.307692,1,0,1
53033011002,2019.365385,0,0,1
53033011002,2019.365385,1,0,1
53033011002,2019.384615,0,0,2
53033011102,2018.923077,0,0,1
53033011102,2018.961538,0,1,2
53033011102,2019,1,1,1
53033011102,2019.019231,0,2,3
53033011102,2019.038462,0,3,3
53033011102,2019.057692,0,1,1
53033011102,2019.057692,1,0,1
53033011102,2019.076923,0,0,1
53033011102,2019.096154,0,0,1
53033011102,2019.134615,1,0,2
53033011102,2019.173077,0,0,1
53033011102,2019.192308,1,0,1
53033011102,2019.269231,1,0,2
53033011102,2019.288462,1,0,1
53033011102,2019.326923,1,0,1
53033011102,2019.346154,1,0,1
53033011102,2019.365385,0,0,1
53033011300,2018.846154,0,0,1
53033011300,2018.846154,1,0,1
53033011300,2018.884615,1,0,2
53033011300,2018.903846,0,0,1
53033011300,2018.903846,1,0,1
53033011300,2018.923077,0,0,1
53033011300,2018.961538,0,1,1
53033011300,2018.980769,0,2,6
53033011300,2019,0,2,2
53033011300,2019.019231,0,3,4
53033011300,2019.019231,1,0,3
53033011300,2019.038462,0,0,2
53033011300,2019.057692,1,0,2
53033011300,2019.153846,0,0,1
53033011300,2019.153846,1,0,1
53033011300,2019.192308,1,0,1
53033011300,2019.25,1,0,2
53033011300,2019.288462,0,0,1
53033011300,2019.346154,1,0,2
53033011500,2018.846154,1,0,1
53033011500,2018.884615,1,0,1
53033011500,2018.942308,1,0,1
53033011500,2018.961538,0,0,1
53033011500,2018.961538,1,0,1
53033011500,2018.980769,0,3,3
53033011500,2018.980769,1,0,2
53033011500,2019,0,3,3
53033011500,2019.019231,0,2,2
53033011500,2019.057692,0,0,1
53033011500,2019.076923,0,1,3
53033011500,2019.096154,1,0,1
53033011500,2019.134615,1,0,1
53033011500,2019.153846,1,0,1
53033011500,2019.192308,1,0,1
53033011500,2019.211538,0,0,2
53033011500,2019.230769,1,0,2
53033011500,2019.25,1,0,2
53033011500,2019.269231,0,0,1
53033011500,2019.269231,1,0,1
53033011500,2019.288462,0,0,1
53033011500,2019.307692,0,0,1
53033011500,2019.307692,1,0,2
53033011500,2019.365385,0,0,1
53033011800,2018.884615,1,0,1
53033011800,2018.923077,0,0,1
53033011800,2018.961538,0,2,3
53033011800,2018.961538,1,0,1
53033011800,2018.980769,0,3,5
53033011800,2019,0,2,2
53033011800,2019,1,0,1
53033011800,2019.019231,0,3,3
53033011800,2019.019231,1,2,3
53033011800,2019.038462,0,1,2
53033011800,2019.076923,0,0,1
53033011800,2019.115385,1,0,1
53033011800,2019.173077,1,0,1
53033011800,2019.192308,1,0,1
53033011800,2019.211538,1,0,2
53033011800,2019.25,0,0,1
53033011800,2019.288462,1,0,1
53033011800,2019.326923,0,0,1
53033011800,2019.326923,1,0,1
53033011800,2019.346154,1,0,3
53033011800,2019.365385,0,0,1
53033011800,2019.365385,1,0,1
53033011800,2019.384615,0,0,2
53033011800,2019.384615,1,0,2
53033020100,2018.846154,1,0,2
53033020100,2018.865385,1,0,2
53033020100,2018.903846,0,0,1
53033020100,2018.961538,0,0,1
53033020100,2018.980769,1,0,1
53033020100,2019,0,3,4
53033020100,2019,1,3,3
53033020100,2019.019231,1,1,1
53033020100,2019.038462,0,1,1
53033020100,2019.038462,1,1,1
53033020100,2019.230769,0,0,1
53033020100,2019.269231,1,0,1
53033020100,2019.326923,0,0,1
53033020200,2018.846154,0,0,1
53033020200,2018.846154,1,0,1
53033020200,2018.884615,0,0,1
53033020200,2018.923077,0,0,1
53033020200,2018.923077,1,0,1
53033020200,2018.942308,0,0,1
53033020200,2018.961538,0,0,1
53033020200,2018.980769,0,1,1
53033020200,2019,0,2,3
53033020200,2019,1,0,1
53033020200,2019.019231,0,2,2
53033020200,2019.019231,1,0,4
53033020200,2019.038462,0,4,5
53033020200,2019.038462,1,2,2
53033020200,2019.057692,1,0,1
53033020200,2019.134615,0,0,1
53033020200,2019.173077,1,0,1
53033020200,2019.192308,1,0,1
53033020200,2019.211538,1,0,2
53033020200,2019.230769,0,0,1
53033020200,2019.25,0,0,1
53033020200,2019.288462,1,0,1
53033020200,2019.307692,1,0,1
53033020200,2019.326923,0,0,1
53033020200,2019.346154,0,0,1
53033020200,2019.365385,1,0,1
53033020200,2019.384615,0,0,1
53033020401,2018.865385,1,0,2
53033020401,2018.961538,0,1,1
53033020401,2019.019231,0,1,1
53033020401,2019.019231,1,1,1
53033020401,2019.038462,1,0,1
53033020401,2019.057692,0,0,1
53033020401,2019.057692,1,0,1
53033020401,2019.076923,1,0,1
53033020401,2019.153846,0,0,1
53033020401,2019.153846,1,0,1
53033020401,2019.192308,0,0,1
53033020401,2019.25,1,0,1
53033020401,2019.269231,0,0,1
53033020401,2019.365385,0,0,1
53033020800,2018.865385,0,0,1
53033020800,2018.865385,1,0,1
53033020800,2018.884615,1,0,1
53033020800,2018.903846,0,1,1
53033020800,2018.923077,1,1,1
53033020800,2018.942308,0,0,1
53033020800,2018.942308,1,0,1
53033020800,2018.961538,0,1,1
53033020800,2018.980769,0,1,2
53033020800,2018.980769,1,2,3
53033020800,2019,0,1,1
53033020800,2019,1,0,1
53033020800,2019.019231,0,2,2
53033020800,2019.038462,1,0,1
53033020800,2019.057692,0,1,1
53033020800,2019.057692,1,0,1
53033020800,2019.076923,1,0,1
53033020800,2019.096154,1,0,3
53033020800,2019.134615,0,0,1
53033020800,2019.134615,1,0,3
53033020800,2019.173077,1,0,1
53033020800,2019.211538,0,0,1
53033020800,2019.211538,1,0,1
53033020800,2019.25,0,0,1
53033020800,2019.288462,0,0,1
53033020800,2019.288462,1,0,1
53033020800,2019.326923,1,0,1
53033021000,2018.865385,1,0,1
53033021000,2018.884615,1,0,1
53033021000,2018.903846,0,0,1
53033021000,2018.923077,0,0,1
53033021000,2018.923077,1,0,2
53033021000,2018.942308,1,0,1
53033021000,2018.961538,0,1,2
53033021000,2018.980769,0,4,4
53033021000,2019,0,0,1
53033021000,2019,1,0,1
53033021000,2019.019231,0,5,5
53033021000,2019.019231,1,1,1
53033021000,2019.038462,0,1,1
53033021000,2019.057692,0,2,2
53033021000,2019.076923,0,0,1
53033021000,2019.153846,0,0,2
53033021000,2019.192308,1,0,2
53033021000,2019.230769,0,0,1
53033021000,2019.230769,1,0,1
53033021000,2019.25,1,0,3
53033021000,2019.269231,0,0,1
53033021000,2019.288462,0,0,1
53033021000,2019.288462,1,0,1
53033021000,2019.326923,0,0,1
53033021000,2019.326923,1,0,1
53033021000,2019.346154,1,0,1
53033021000,2019.384615,0,0,1
53033021400,2018.846154,1,0,1
53033021400,2018.884615,1,0,2
53033021400,2018.903846,1,0,1
53033021400,2018.923077,1,0,2
53033021400,2018.961538,0,2,2
53033021400,2018.961538,1,0,1
53033021400,2018.980769,0,2,2
53033021400,2018.980769,1,0,1
53033021400,2019,0,1,1
53033021400,2019,1,3,3
53033021400,2019.019231,0,1,1
53033021400,2019.038462,0,3,3
53033021400,2019.038462,1,1,1
53033021400,2019.057692,1,1,2
53033021400,2019.096154,0,1,2
53033021400,2019.134615,0,1,1
53033021400,2019.134615,1,0,1
53033021400,2019.192308,0,0,1
53033021400,2019.192308,1,0,1
53033021400,2019.269231,0,0,1
53033021400,2019.288462,1,0,1
53033021400,2019.307692,1,0,1
53033021400,2019.326923,0,0,1
53033021400,2019.326923,1,0,1
53033021400,2019.365385,1,0,1
53033021400,2019.384615,1,0,1
53033021700,2018.846154,1,0,1
53033021700,2018.865385,0,0,1
53033021700,2018.884615,0,0,1
53033021700,2018.903846,1,0,1
53033021700,2018.923077,0,0,1
53033021700,2018.942308,1,0,1
53033021700,2019,1,0,1
53033021700,2019.019231,0,0,1
53033021700,2019.057692,1,0,2
53033021700,2019.076923,0,0,3
53033021700,2019.076923,1,0,1
53033021700,2019.096154,0,1,1
53033021700,2019.096154,1,0,1
53033021700,2019.115385,0,3,3
53033021700,2019.115385,1,1,1
53033021700,2019.134615,0,1,1
53033021700,2019.153846,0,1,1
53033021700,2019.153846,1,0,1
53033021700,2019.288462,1,0,1
53033021700,2019.326923,0,0,1
53033021700,2019.326923,1,0,2
53033021700,2019.346154,0,0,1
53033021700,2019.346154,1,0,1
53033021700,2019.365385,1,0,2
53033021904,2018.846154,0,0,1
53033021904,2018.846154,1,0,2
53033021904,2018.865385,1,0,1
53033021904,2018.884615,0,0,1
53033021904,2018.903846,0,1,1
53033021904,2018.903846,1,0,2
53033021904,2018.923077,0,2,3
53033021904,2018.942308,0,1,2
53033021904,2018.942308,1,0,1
53033021904,2018.980769,0,0,1
53033021904,2019.038462,0,1,1
53033021904,2019.038462,1,0,2
53033021904,2019.057692,0,1,1
53033021904,2019.096154,0,1,1
53033021904,2019.096154,1,1,2
53033021904,2019.115385,0,2,2
53033021904,2019.134615,1,0,1
53033021904,2019.173077,0,0,1
53033021904,2019.173077,1,0,1
53033021904,2019.192308,1,0,2
53033021904,2019.230769,0,0,2
53033021904,2019.25,0,0,1
53033021904,2019.307692,1,0,1
53033021904,2019.346154,1,0,1
53033021906,2018.846154,1,0,1
53033021906,2018.884615,1,0,2
53033021906,2018.923077,0,2,3
53033021906,2018.923077,1,0,1
53033021906,2018.980769,0,0,1
53033021906,2019.038462,0,1,1
53033021906,2019.057692,0,0,1
53033021906,2019.057692,1,1,1
53033021906,2019.096154,0,1,1
53033021906,2019.153846,0,0,2
53033021906,2019.173077,0,1,3
53033021906,2019.192308,1,0,1
53033021906,2019.211538,1,0,1
53033021906,2019.230769,1,0,1
53033021906,2019.269231,1,0,1
53033021906,2019.365385,1,0,1
53033022101,2018.865385,1,0,1
53033022101,2018.884615,1,0,1
53033022101,2018.903846,1,0,1
53033022101,2018.923077,0,1,1
53033022101,2018.942308,1,1,1
53033022101,2019,0,0,1
53033022101,2019.019231,1,0,1
53033022101,2019.038462,1,0,1
53033022101,2019.076923,1,0,1
53033022101,2019.096154,0,1,1
53033022101,2019.096154,1,0,1
53033022101,2019.115385,0,0,1
53033022101,2019.134615,0,1,1
53033022101,2019.153846,0,2,3
53033022101,2019.192308,1,0,1
53033022101,2019.211538,1,0,1
53033022101,2019.230769,0,0,1
53033022101,2019.230769,1,0,1
53033022101,2019.25,1,0,2
53033022101,2019.307692,0,0,1
53033022101,2019.307692,1,0,1
53033022101,2019.326923,1,0,1
53033022101,2019.346154,1,0,2
53033022101,2019.365385,1,0,2
53033022101,2019.384615,1,0,1
53033022802,2018.903846,1,1,2
53033022802,2018.923077,0,1,1
53033022802,2018.942308,1,0,1
53033022802,2019.019231,0,0,1
53033022802,2019.038462,1,0,1
53033022802,2019.115385,0,2,2
53033022802,2019.134615,0,2,2
53033022802,2019.153846,0,0,1
53033022802,2019.211538,1,0,1
53033022802,2019.288462,0,0,1
53033023000,2018.884615,0,0,1
53033023000,2018.884615,1,0,1
53033023000,2018.903846,0,0,1
53033023000,2018.903846,1,0,2
53033023000,2018.923077,0,2,2
53033023000,2018.942308,0,0,1
53033023000,2018.942308,1,1,1
53033023000,2018.961538,1,0,1
53033023000,2019,1,0,1
53033023000,2019.057692,0,1,1
53033023000,2019.057692,1,0,1
53033023000,2019.076923,0,0,1
53033023000,2019.096154,0,2,3
53033023000,2019.115385,0,4,6
53033023000,2019.115385,1,0,2
53033023000,2019.153846,0,1,1
53033023000,2019.192308,1,0,2
53033023000,2019.211538,1,0,1
53033023000,2019.230769,0,0,1
53033023000,2019.230769,1,0,2
53033023000,2019.25,0,0,1
53033023000,2019.25,1,0,2
53033023000,2019.269231,0,0,2
53033023000,2019.269231,1,0,1
53033023000,2019.288462,1,0,1
53033023000,2019.307692,1,0,1
53033023000,2019.326923,1,0,2
53033023000,2019.346154,1,0,1
53033023000,2019.365385,0,0,1
53033023100,2018.846154,0,0,1
53033023100,2018.865385,1,0,2
53033023100,2018.884615,0,0,1
53033023100,2018.884615,1,0,1
53033023100,2018.923077,0,1,2
53033023100,2018.923077,1,0,1
53033023100,2018.942308,0,0,2
53033023100,2018.942308,1,0,1
53033023100,2018.980769,1,0,1
53033023100,2019,0,0,1
53033023100,2019.076923,0,0,1
53033023100,2019.115385,0,2,2
53033023100,2019.115385,1,0,1
53033023100,2019.134615,0,0,1
53033023100,2019.230769,0,0,1
53033023100,2019.269231,0,0,1
53033023100,2019.326923,1,0,1
53033023100,2019.346154,1,0,1
53033023401,2018.865385,1,0,1
53033023401,2018.923077,0,2,2
53033023401,2018.923077,1,1,1
53033023401,2018.980769,0,0,1
53033023401,2018.980769,1,0,1
53033023401,2019.076923,0,2,3
53033023401,2019.153846,1,0,1
53033023401,2019.173077,1,0,1
53033023401,2019.192308,1,0,1
53033023401,2019.230769,0,0,1
53033023401,2019.25,1,0,1
53033023401,2019.288462,1,0,1
53033023401,2019.307692,1,0,1
53033023401,2019.326923,1,0,1
53033023401,2019.346154,1,0,2
53033023403,2018.865385,1,0,1
53033023403,2018.884615,0,0,1
53033023403,2018.903846,0,2,3
53033023403,2018.923077,0,1,1
53033023403,2018.942308,0,0,1
53033023403,2018.961538,1,0,2
53033023403,2019,1,0,1
53033023403,2019.076923,1,0,1
53033023403,2019.096154,0,2,2
53033023403,2019.115385,0,3,4
53033023403,2019.134615,0,1,1
53033023403,2019.134615,1,1,3
53033023403,2019.153846,0,0,1
53033023403,2019.192308,1,0,2
53033023403,2019.230769,1,0,1
53033023403,2019.25,1,0,1
53033023403,2019.269231,1,0,1
53033023403,2019.307692,0,0,1
53033023403,2019.307692,1,0,1
53033023403,2019.384615,0,0,1
53033023604,2018.865385,1,0,1
53033023604,2018.923077,0,0,1
53033023604,2018.980769,1,0,1
53033023604,2019,1,0,1
53033023604,2019.076923,0,1,1
53033023604,2019.076923,1,0,1
53033023604,2019.096154,0,0,2
53033023604,2019.096154,1,0,1
53033023604,2019.115385,0,1,1
53033023604,2019.134615,1,0,1
53033023604,2019.153846,0,1,1
53033023604,2019.173077,0,0,1
53033023604,2019.173077,1,1,2
53033023604,2019.192308,0,0,1
53033023604,2019.25,0,0,1
53033023604,2019.288462,1,0,1
53033023604,2019.346154,0,0,1
53033023801,2018.942308,0,1,1
53033023801,2018.961538,1,0,1
53033023801,2019,1,0,1
53033023801,2019.115385,0,0,1
53033023801,2019.153846,0,0,2
53033023801,2019.192308,1,0,1
53033023801,2019.269231,1,0,1
53033023801,2019.384615,0,0,1
53033024100,2018.846154,0,0,1
53033024100,2018.865385,1,0,1
53033024100,2018.884615,0,0,1
53033024100,2018.903846,0,1,3
53033024100,2018.923077,1,0,1
53033024100,2018.942308,0,0,1
53033024100,2018.942308,1,0,1
53033024100,2018.980769,1,0,2
53033024100,2019,0,0,1
53033024100,2019,1,0,1
53033024100,2019.038462,1,0,1
53033024100,2019.076923,0,1,2
53033024100,2019.076923,1,1,1
53033024100,2019.096154,1,0,1
53033024100,2019.115385,1,0,1
53033024100,2019.134615,1,1,1
53033024100,2019.153846,0,0,1
53033024100,2019.173077,0,0,1
53033024100,2019.192308,1,0,1
53033024100,2019.25,0,0,2
53033024100,2019.25,1,0,1
53033024100,2019.307692,0,0,1
53033024100,2019.346154,1,0,1
53033024100,2019.365385,0,0,2
53033024400,2018.884615,1,0,2
53033024400,2019,0,0,1
53033024400,2019.057692,1,1,1
53033024400,2019.076923,0,1,1
53033024400,2019.115385,0,1,2
53033024400,2019.153846,0,1,1
53033024400,2019.173077,1,0,1
53033024400,2019.25,1,0,1
53033024400,2019.269231,0,0,1
53033024400,2019.269231,1,0,1
53033024400,2019.307692,1,0,1
53033024400,2019.326923,0,0,1
53033024601,2018.884615,1,0,2
53033024601,2018.903846,1,2,3
53033024601,2019,1,0,2
53033024601,2019.038462,1,0,1
53033024601,2019.057692,0,0,1
53033024601,2019.076923,1,0,2
53033024601,2019.096154,0,1,2
53033024601,2019.096154,1,0,1
53033024601,2019.115385,0,0,2
53033024601,2019.115385,1,0,1
53033024601,2019.134615,0,3,3
53033024601,2019.173077,0,0,1
53033024601,2019.192308,0,0,1
53033024601,2019.192308,1,0,1
53033024601,2019.211538,1,0,1
53033024601,2019.230769,0,0,1
53033024601,2019.25,0,0,1
53033024601,2019.25,1,0,2
53033024601,2019.269231,1,0,1
53033024601,2019.288462,1,0,1
53033024601,2019.346154,1,0,1
53033024601,2019.365385,1,0,1
53033024601,2019.384615,0,0,1
53033024702,2018.884615,0,0,1
53033024702,2018.884615,1,0,1
53033024702,2018.903846,0,1,1
53033024702,2018.903846,1,1,1
53033024702,2018.923077,0,2,3
53033024702,2018.923077,1,0,2
53033024702,2018.961538,0,0,2
53033024702,2018.961538,1,0,3
53033024702,2018.980769,0,0,1
53033024702,2018.980769,1,0,1
53033024702,2019,0,0,1
53033024702,2019.019231,1,0,1
53033024702,2019.038462,0,0,2
53033024702,2019.057692,1,1,4
53033024702,2019.076923,0,1,1
53033024702,2019.076923,1,0,2
53033024702,2019.096154,0,0,1
53033024702,2019.096154,1,1,1
53033024702,2019.115385,0,4,5
53033024702,2019.134615,1,0,3
53033024702,2019.153846,0,0,1
53033024702,2019.153846,1,0,2
53033024702,2019.173077,0,0,3
53033024702,2019.173077,1,0,1
53033024702,2019.192308,1,0,2
53033024702,2019.211538,0,0,1
53033024702,2019.25,0,0,1
53033024702,2019.25,1,0,1
53033024702,2019.269231,1,0,2
53033024702,2019.288462,1,0,1
53033024702,2019.307692,1,0,1
53033024702,2019.326923,0,0,1
53033024702,2019.346154,1,0,1
53033024702,2019.384615,0,0,1
53033024903,2018.865385,1,0,2
53033024903,2018.903846,0,1,1
53033024903,2018.903846,1,0,1
53033024903,2018.923077,0,0,1
53033024903,2018.961538,1,0,1
53033024903,2018.980769,0,0,1
53033024903,2018.980769,1,0,1
53033024903,2019,0,0,1
53033024903,2019.019231,1,0,1
53033024903,2019.057692,0,1,1
53033024903,2019.057692,1,0,2
53033024903,2019.076923,0,0,2
53033024903,2019.096154,0,5,5
53033024903,2019.096154,1,2,4
53033024903,2019.115385,0,1,1
53033024903,2019.115385,1,0,2
53033024903,2019.134615,1,1,1
53033024903,2019.153846,0,1,1
53033024903,2019.230769,1,0,1
53033024903,2019.25,0,0,1
53033024903,2019.269231,1,0,1
53033024903,2019.288462,0,0,1
53033024903,2019.307692,1,0,2
53033024903,2019.365385,0,0,1
53033024903,2019.384615,0,0,2
53033024903,2019.384615,1,0,3
53033025005,2018.846154,1,0,2
53033025005,2018.865385,0,0,1
53033025005,2018.884615,1,0,1
53033025005,2018.903846,0,0,2
53033025005,2018.923077,0,0,1
53033025005,2018.923077,1,0,1
53033025005,2018.980769,0,0,1
53033025005,2018.980769,1,0,1
53033025005,2019,0,0,1
53033025005,2019,1,0,1
53033025005,2019.019231,0,1,1
53033025005,2019.019231,1,0,1
53033025005,2019.076923,1,0,1
53033025005,2019.096154,0,2,2
53033025005,2019.096154,1,1,1
53033025005,2019.115385,0,0,2
53033025005,2019.134615,1,0,3
53033025005,2019.153846,0,1,1
53033025005,2019.211538,0,0,1
53033025005,2019.25,0,0,1
53033025005,2019.25,1,0,1
53033025005,2019.307692,1,0,1
53033025005,2019.326923,1,0,3
53033025005,2019.365385,0,0,1
53033025102,2018.865385,0,0,2
53033025102,2018.903846,1,0,2
53033025102,2018.923077,1,0,2
53033025102,2018.942308,0,0,1
53033025102,2018.980769,1,0,1
53033025102,2019,0,0,1
53033025102,2019.076923,0,1,1
53033025102,2019.076923,1,0,1
53033025102,2019.115385,0,2,2
53033025102,2019.115385,1,1,2
53033025102,2019.134615,0,0,1
53033025102,2019.153846,1,1,2
53033025102,2019.173077,0,0,2
53033025102,2019.211538,0,0,3
53033025102,2019.211538,1,0,1
53033025102,2019.269231,1,0,2
53033025102,2019.288462,1,0,1
53033025102,2019.307692,0,0,1
53033025102,2019.326923,1,0,1
53033025102,2019.346154,0,0,1
53033025102,2019.346154,1,0,1
53033025102,2019.365385,0,0,1
53033025102,2019.365385,1,0,1
53033025102,2019.384615,1,0,1
53033025301,2018.903846,1,0,1
53033025301,2018.961538,1,0,1
53033025301,2019.019231,1,0,1
53033025301,2019.057692,0,1,1
53033025301,2019.057692,1,0,1
