Census_Tract,vax_status,year,incidence_median,incidence_lower95,incidence_upper95,incidence_sd
53033032006,1,2019,0.001501819,1.63E-05,0.122109064,0.050444252
53033032006,0,2019.019231,0.016995107,0.0003505,0.460489527,0.121710366
53033032006,1,2019.019231,0.002595991,5.27E-05,0.113974446,0.043680938
53033032006,0,2019.038462,0.044731527,0.001719792,0.560261973,0.146034963
53033032006,1,2019.038462,0.007000052,0.000259008,0.161080668,0.05173458
53033032006,0,2019.057692,0.145630184,0.010911938,0.724957186,0.194112855
53033032006,1,2019.057692,0.025018746,0.001656638,0.284259333,0.078353671
53033032006,0,2019.076923,0.412684381,0.069980173,0.8678323,0.224842943
53033032006,1,2019.076923,0.095662483,0.011195396,0.497233236,0.128595774
53033032006,0,2019.096154,0.699859608,0.264827463,0.937898034,0.182239865
53033032006,1,2019.096154,0.259826654,0.051438232,0.694534255,0.173088795
53033032006,0,2019.115385,0.832706494,0.508135162,0.959990484,0.118952061
53033032006,1,2019.115385,0.428353659,0.134673192,0.783061947,0.173991868
53033032006,0,2019.134615,0.867203038,0.620013385,0.963163279,0.089920796
53033032006,1,2019.134615,0.495738833,0.197425529,0.797186507,0.159231759
53033032006,0,2019.153846,0.826142825,0.561303383,0.946395104,0.100730321
53033032006,1,2019.153846,0.417032639,0.161759925,0.726246889,0.149051121
53033032006,0,2019.173077,0.729782213,0.396505691,0.917398912,0.13733511
53033032006,1,2019.173077,0.289054887,0.090182773,0.625248233,0.141209163
53033032006,0,2019.192308,0.589165283,0.216932016,0.881339449,0.179032201
53033032006,1,2019.192308,0.177557286,0.04011758,0.527355986,0.128568072
53033032006,0,2019.211538,0.448950775,0.101407368,0.854765082,0.208386993
53033032006,1,2019.211538,0.109251389,0.016736438,0.469308345,0.119610487
53033032006,0,2019.230769,0.343703194,0.045433592,0.852214762,0.228445551
53033032006,1,2019.230769,0.073078469,0.007125038,0.464326024,0.121007217
53033032006,0,2019.25,0.262105455,0.018646007,0.869222256,0.24616708
53033032006,1,2019.25,0.050759995,0.002855326,0.499877412,0.130979937
53033032006,0,2019.269231,0.204482209,0.007601065,0.896218798,0.262599713
53033032006,1,2019.269231,0.037254679,0.001152579,0.565045338,0.146815934
53033032006,0,2019.288462,0.152562303,0.002844214,0.919206517,0.274860324
53033032006,1,2019.288462,0.026386975,0.0004294,0.631274217,0.161670856
53033032006,0,2019.307692,0.110717522,0.000958871,0.941774114,0.286616934
53033032006,1,2019.307692,0.018398217,0.000144495,0.708841352,0.178714785
53033032006,0,2019.326923,0.07924383,0.000273281,0.964469417,0.301299222
53033032006,1,2019.326923,0.012790692,4.11E-05,0.803405516,0.201341705
53033032006,0,2019.346154,0.057030853,6.09E-05,0.983661017,0.321050732
53033032006,1,2019.346154,0.009022769,9.16E-06,0.900643123,0.231878984
53033032006,0,2019.365385,0.040895971,1.06E-05,0.994215816,0.342040637
53033032006,1,2019.365385,0.006378223,1.60E-06,0.962801362,0.26490321
53033032006,0,2019.384615,0.029053148,1.45E-06,0.998391301,0.361920017
53033032006,1,2019.384615,0.004484454,2.18E-07,0.989413355,0.296617602
53033032010,0,2018.846154,0.070582514,0.000132932,0.977510264,0.314736615
53033032010,1,2018.846154,0.011303502,2.00E-05,0.867484421,0.220972135
53033032010,0,2018.865385,0.076054571,0.0003838,0.946458165,0.28528689
53033032010,1,2018.865385,0.012240361,5.78E-05,0.726968577,0.180696616
53033032010,0,2018.884615,0.074662327,0.000733151,0.898850184,0.256424486
53033032010,1,2018.884615,0.012001112,0.000110374,0.5723922,0.145718643
53033032010,0,2018.903846,0.069274266,0.001104514,0.833794976,0.227821568
53033032010,1,2018.903846,0.011080893,0.00016633,0.430427193,0.115500497
53033032010,0,2018.923077,0.06896745,0.001664576,0.767165388,0.204976274
53033032010,1,2018.923077,0.011028761,0.000250802,0.331690736,0.093497946
53033032010,0,2018.942308,0.082362397,0.00297889,0.729665695,0.194497632
53033032010,1,2018.942308,0.013331917,0.000449366,0.28903635,0.082465819
53033032010,0,2018.961538,0.10032187,0.00527889,0.70106666,0.186588639
53033032010,1,2018.961538,0.016509825,0.00079793,0.261020815,0.074299868
53033032010,0,2018.980769,0.124383784,0.008788506,0.694921472,0.184839002
53033032010,1,2018.980769,0.020937484,0.001332418,0.255436603,0.071613694
53033032010,0,2019,0.161190326,0.014419264,0.71639861,0.190744374
53033032010,1,2019,0.028116009,0.00219646,0.275621056,0.075499022
53033032010,0,2019.019231,0.236124772,0.027686274,0.770545092,0.20502578
53033032010,1,2019.019231,0.044466061,0.004265849,0.335924193,0.089239983
53033032010,0,2019.038462,0.407517246,0.071109927,0.860801863,0.221741508
53033032010,1,2019.038462,0.093830868,0.011387051,0.48226786,0.124568866
53033032010,0,2019.057692,0.621218585,0.185661337,0.921904575,0.202641014
53033032010,1,2019.057692,0.198010505,0.033168323,0.640028804,0.162400876
53033032010,0,2019.076923,0.792880908,0.406613535,0.955352129,0.145642494
53033032010,1,2019.076923,0.365605422,0.093490281,0.763152955,0.180846655
53033032010,0,2019.096154,0.865057133,0.564650676,0.969419184,0.106496711
53033032010,1,2019.096154,0.491110796,0.163357865,0.826758576,0.178561181
53033032010,0,2019.115385,0.863065606,0.530968869,0.972306537,0.116372571
53033032010,1,2019.115385,0.486876002,0.145662153,0.840848108,0.188688259
53033032010,0,2019.134615,0.794941505,0.342309523,0.966546955,0.167558368
53033032010,1,2019.134615,0.368530567,0.072701036,0.812979849,0.204048177
53033032010,0,2019.153846,0.611988139,0.132930522,0.941989384,0.229282646
53033032010,1,2019.153846,0.191882647,0.022571964,0.709568801,0.18653182
53033032010,0,2019.173077,0.37396974,0.038147818,0.900050342,0.251749639
53033032010,1,2019.173077,0.082509941,0.005938641,0.575349713,0.150559463
53033032010,0,2019.192308,0.191233891,0.010142927,0.845238076,0.238185933
53033032010,1,2019.192308,0.0343728,0.001541061,0.451079107,0.119117809
53033032010,0,2019.211538,0.097428017,0.002703117,0.81145837,0.222640687
53033032010,1,2019.211538,0.01599061,0.000408054,0.393070322,0.106560104
53033032010,0,2019.230769,0.054738317,0.00073076,0.821163833,0.220853077
53033032010,1,2019.230769,0.008642385,0.000110113,0.408651008,0.111257015
53033032010,0,2019.25,0.032063151,0.000172806,0.864112758,0.230876312
53033032010,1,2019.25,0.004962067,2.60E-05,0.489056288,0.128131923
53033032010,0,2019.269231,0.01983285,3.69E-05,0.917511811,0.248980576
53033032010,1,2019.269231,0.003036881,5.55E-06,0.62608539,0.153553169
53033032010,0,2019.288462,0.011891455,6.50E-06,0.957174469,0.267898163
53033032010,1,2019.288462,0.001808456,9.78E-07,0.770898613,0.180898353
53033032010,0,2019.307692,0.0070681,9.44E-07,0.981764033,0.287962633
53033032010,1,2019.307692,0.001070488,1.42E-07,0.890178465,0.209946052
53033032010,0,2019.326923,0.004189351,1.14E-07,0.99363103,0.307946219
53033032010,1,2019.326923,0.000632935,1.71E-08,0.959167594,0.238943272
53033032010,0,2019.346154,0.002503267,1.14E-08,0.998205247,0.32746561
53033032010,1,2019.346154,0.000377655,1.71E-09,0.988199982,0.267144533
53033032010,0,2019.365385,0.001493289,9.28E-10,0.999586867,0.34552208
53033032010,1,2019.365385,0.000225091,1.40E-10,0.997262689,0.29322659
53033032010,0,2019.384615,0.000884046,6.14E-11,0.999922006,0.361745382
53033032010,1,2019.384615,0.000133188,9.24E-12,0.999482263,0.316634331
53033032102,0,2018.846154,0.011387742,1.47E-05,0.900592688,0.23433954
53033032102,1,2018.846154,0.001731104,2.21E-06,0.57713258,0.143950513
53033032102,0,2018.865385,0.013189405,3.63E-05,0.831402846,0.210137261
53033032102,1,2018.865385,0.002008086,5.46E-06,0.426251453,0.11761539
53033032102,0,2018.884615,0.014856479,7.35E-05,0.756095545,0.18940402
53033032102,1,2018.884615,0.002265141,1.11E-05,0.318357497,0.096806586
53033032102,0,2018.903846,0.016523073,0.000131066,0.683197484,0.171820352
53033032102,1,2018.903846,0.002522862,1.97E-05,0.245232146,0.080453693
53033032102,0,2018.923077,0.016953631,0.000199938,0.59828707,0.152316265
53033032102,1,2018.923077,0.002589562,3.01E-05,0.183262049,0.06475711
53033032102,0,2018.942308,0.016071604,0.000272298,0.495152567,0.129392199
53033032102,1,2018.942308,0.002452974,4.10E-05,0.128737191,0.049011517
53033032102,0,2018.961538,0.015352161,0.000374239,0.393968839,0.106852763
53033032102,1,2018.961538,0.002341716,5.63E-05,0.089196279,0.035495349
53033032102,0,2018.980769,0.016319908,0.00058228,0.321079209,0.089500509
53033032102,1,2018.980769,0.002491405,8.76E-05,0.066505604,0.026054065
53033032102,0,2019,0.020880997,0.001124449,0.287946176,0.080153067
53033032102,1,2019,0.003200276,0.000169313,0.057425659,0.020817796
53033032102,0,2019.019231,0.037156832,0.003131223,0.321799593,0.08636366
53033032102,1,2019.019231,0.005776052,0.000472277,0.066717868,0.02139295
53033032102,0,2019.038462,0.099456788,0.013775475,0.466322168,0.119669827
53033032102,1,2019.038462,0.016354322,0.002096982,0.116320014,0.03274633
53033032102,0,2019.057692,0.290858158,0.071499194,0.686103052,0.164344172
53033032102,1,2019.057692,0.0581556,0.011455097,0.247662381,0.0629849
53033032102,0,2019.076923,0.619894607,0.290550896,0.866613195,0.152539052
53033032102,1,2019.076923,0.197121271,0.058070756,0.494481868,0.114431705
53033032102,0,2019.096154,0.799514709,0.538044327,0.931784964,0.102818389
53033032102,1,2019.096154,0.3751373,0.149171381,0.672830739,0.137546894
53033032102,0,2019.115385,0.827687386,0.593385285,0.940533899,0.090522148
53033032102,1,2019.115385,0.419657089,0.180096642,0.704266724,0.137555037
53033032102,0,2019.134615,0.784065535,0.510963495,0.926597402,0.108627996
53033032102,1,2019.134615,0.353432715,0.135865132,0.655314652,0.136448348
53033032102,0,2019.153846,0.676803873,0.352323935,0.889682418,0.1416794
53033032102,1,2019.153846,0.239689625,0.075648025,0.548510736,0.124113044
53033032102,0,2019.173077,0.548044902,0.208517587,0.848116674,0.171246377
53033032102,1,2019.173077,0.154370509,0.038121031,0.456893247,0.11003852
53033032102,0,2019.192308,0.39597245,0.100006329,0.794644671,0.188703982
53033032102,1,2019.192308,0.089824834,0.01644085,0.368282296,0.092991185
53033032102,0,2019.211538,0.270704275,0.040999002,0.763309232,0.198210697
53033032102,1,2019.211538,0.052922545,0.006390941,0.326959002,0.085886692
53033032102,0,2019.230769,0.183604201,0.015922421,0.757781932,0.204049036
53033032102,1,2019.230769,0.032748029,0.002428697,0.320287886,0.086531751
53033032102,0,2019.25,0.122522421,0.005617842,0.775503446,0.211154719
53033032102,1,2019.25,0.020587746,0.000849444,0.342214493,0.093823105
53033032102,0,2019.269231,0.082692392,0.001751061,0.822644729,0.225381301
53033032102,1,2019.269231,0.013389373,0.000263915,0.411252513,0.111010943
53033032102,0,2019.288462,0.055713241,0.000442707,0.887279612,0.247304722
53033032102,1,2019.288462,0.008803955,6.67E-05,0.542407877,0.138924411
53033032102,0,2019.307692,0.037963354,9.40E-05,0.94317456,0.273150742
53033032102,1,2019.307692,0.005905604,1.41E-05,0.714230139,0.173776993
53033032102,0,2019.326923,0.026152314,1.71E-05,0.976872243,0.299176181
53033032102,1,2019.326923,0.004026527,2.58E-06,0.864132162,0.210691045
53033032102,0,2019.346154,0.018191183,2.69E-06,0.992242419,0.323450636
53033032102,1,2019.346154,0.002781558,4.05E-07,0.95063976,0.246346012
53033032102,0,2019.365385,0.012655142,3.62E-07,0.997807726,0.344951708
53033032102,1,2019.365385,0.00192586,5.45E-08,0.985617991,0.278684186
53033032102,0,2019.384615,0.00874486,4.14E-08,0.99947047,0.363453645
53033032102,1,2019.384615,0.00132634,6.23E-09,0.996493558,0.306899073
53033032214,0,2018.846154,0.018320023,1.04E-05,0.970994783,0.286887115
53033032214,1,2018.846154,0.00280157,1.57E-06,0.834495504,0.199076849
53033032214,0,2018.865385,0.025280021,5.06E-05,0.930125888,0.259147428
53033032214,1,2018.865385,0.003889278,7.62E-06,0.667217213,0.162196157
53033032214,0,2018.884615,0.037107614,0.000215191,0.873595938,0.23640505
53033032214,1,2018.884615,0.005768154,3.24E-05,0.510035796,0.132178372
53033032214,0,2018.903846,0.055883461,0.000750158,0.82373587,0.221972639
53033032214,1,2018.903846,0.008832198,0.000112946,0.413111359,0.11216234
53033032214,0,2018.923077,0.066728503,0.001643929,0.756587421,0.201406212
53033032214,1,2018.923077,0.010649212,0.000247701,0.318881497,0.090635573
53033032214,0,2018.942308,0.054763222,0.002056395,0.61985714,0.161803657
53033032214,1,2018.942308,0.008646509,0.000309965,0.197173124,0.06078857
53033032214,0,2018.961538,0.04673102,0.002373415,0.502751946,0.131717972
53033032214,1,2018.961538,0.00732589,0.000357872,0.132152096,0.042497344
53033032214,0,2018.980769,0.048491755,0.003168197,0.449910818,0.118383073
53033032214,1,2018.980769,0.007613773,0.000478063,0.109665977,0.03491084
53033032214,0,2019,0.065852272,0.00562285,0.467948403,0.122334459
53033032214,1,2019,0.010501087,0.000850218,0.116964853,0.03539564
53033032214,0,2019.019231,0.124149938,0.015199146,0.565736454,0.146173706
53033032214,1,2019.019231,0.020893465,0.00231728,0.16401122,0.045879052
53033032214,0,2019.038462,0.293188567,0.060489124,0.727817306,0.18044115
53033032214,1,2019.038462,0.058775966,0.009597922,0.287049925,0.074113727
53033032214,0,2019.057692,0.596105596,0.239286354,0.873868316,0.169846926
53033032214,1,2019.057692,0.181794236,0.045216775,0.510502925,0.122481918
53033032214,0,2019.076923,0.830205617,0.55914942,0.949639597,0.102232612
53033032214,1,2019.076923,0.423990017,0.160380046,0.739426602,0.15325307
53033032214,0,2019.096154,0.877731124,0.660377724,0.963654482,0.07937067
53033032214,1,2019.096154,0.519395288,0.226500153,0.799604485,0.151438105
53033032214,0,2019.115385,0.825598877,0.559623224,0.946357369,0.101168799
53033032214,1,2019.115385,0.416114856,0.160594297,0.726459679,0.14945147
53033032214,0,2019.134615,0.67393851,0.35967282,0.883838564,0.137923627
53033032214,1,2019.134615,0.237316007,0.077924711,0.534043466,0.119512486
53033032214,0,2019.153846,0.462981723,0.182297047,0.769340522,0.155513625
53033032214,1,2019.153846,0.114879011,0.032429803,0.33457597,0.079167624
53033032214,0,2019.173077,0.280441965,0.075315524,0.65106188,0.15295388
53033032214,1,2019.173077,0.055421429,0.012093442,0.219576634,0.055275007
53033032214,0,2019.192308,0.138825711,0.021488847,0.542139755,0.137983542
53033032214,1,2019.192308,0.023693491,0.003289949,0.151491933,0.041411648
53033032214,0,2019.211538,0.069857019,0.005456392,0.50713216,0.132513392
53033032214,1,2019.211538,0.011179991,0.000824156,0.134279753,0.040528278
53033032214,0,2019.230769,0.03852793,0.001313801,0.549935292,0.14319331
53033032214,1,2019.230769,0.005996403,0.000197793,0.155511307,0.051090354
53033032214,0,2019.25,0.023218179,0.00030241,0.651609412,0.165983339
53033032214,1,2019.25,0.003565685,4.55E-05,0.219859198,0.072294396
53033032214,0,2019.269231,0.015003676,6.64E-05,0.777894064,0.195376073
53033032214,1,2019.269231,0.002287874,9.98E-06,0.345404392,0.102155715
53033032214,0,2019.288462,0.010288574,1.37E-05,0.887701978,0.227801017
53033032214,1,2019.288462,0.001562541,2.06E-06,0.543551397,0.138160539
53033032214,0,2019.307692,0.007400593,2.58E-06,0.955793524,0.260875308
53033032214,1,2019.307692,0.001121164,3.88E-07,0.765084766,0.177668674
53033032214,0,2019.326923,0.005523358,4.31E-07,0.986244631,0.292507007
53033032214,1,2019.326923,0.000835429,6.49E-08,0.915250882,0.217678658
53033032214,0,2019.346154,0.004209761,6.21E-08,0.99654964,0.321301306
53033032214,1,2019.346154,0.000636029,9.34E-09,0.977528788,0.255732639
53033032214,0,2019.365385,0.003241279,7.54E-09,0.999289984,0.346496424
53033032214,1,2019.365385,0.000489303,1.14E-09,0.995304467,0.290100414
53033032214,0,2019.384615,0.002494521,7.63E-10,0.999878621,0.36790593
53033032214,1,2019.384615,0.000376333,1.15E-10,0.999194593,0.319950422
53033032309,0,2018.846154,0.027158311,2.34E-10,0.999999702,0.436527142
53033032309,1,2018.846154,0.004185073,3.52E-11,0.99999802,0.41087283
53033032309,0,2018.865385,0.038184583,1.93E-09,0.999998784,0.432395897
53033032309,1,2018.865385,0.005941173,2.90E-10,0.999991924,0.403998272
53033032309,0,2018.884615,0.059605408,1.63E-08,0.999995964,0.429322109
53033032309,1,2018.884615,0.009451809,2.45E-09,0.999973197,0.398684086
53033032309,0,2018.903846,0.091971877,1.25E-07,0.999987897,0.425965462
53033032309,1,2018.903846,0.015019217,1.88E-08,0.99991963,0.393203973
53033032309,0,2018.923077,0.097247701,5.61E-07,0.99995181,0.416668627
53033032309,1,2018.923077,0.01595835,8.45E-08,0.99968008,0.377983196
53033032309,0,2018.942308,0.054296473,1.07E-06,0.99967568,0.392564824
53033032309,1,2018.942308,0.008569249,1.61E-07,0.997850452,0.34000126
53033032309,0,2018.961538,0.031929401,1.75E-06,0.998399789,0.36329577
53033032309,1,2018.961538,0.004940791,2.63E-07,0.989470457,0.297990696
53033032309,0,2018.980769,0.024893306,2.78E-06,0.995771982,0.341560647
53033032309,1,2018.980769,0.003828497,4.18E-07,0.9725835,0.268483238
53033032309,0,2019,0.029822713,4.91E-06,0.994841434,0.339948149
53033032309,1,2019,0.004606326,7.39E-07,0.966721255,0.264648159
53033032309,0,2019.019231,0.061476427,1.11E-05,0.99742198,0.363854384
53033032309,1,2019.019231,0.009764849,1.67E-06,0.983129938,0.294466433
53033032309,0,2019.038462,0.204105522,3.38E-05,0.999488111,0.399481719
53033032309,1,2019.038462,0.037171656,5.08E-06,0.996611095,0.351776625
53033032309,0,2019.057692,0.628362062,0.000128192,0.999955286,0.414018774
53033032309,1,2019.057692,0.20289421,1.93E-05,0.999703161,0.405463586
53033032309,0,2019.076923,0.935307408,0.000481412,0.999997703,0.389788243
53033032309,1,2019.076923,0.685190545,7.25E-05,0.999984746,0.419267366
53033032309,0,2019.096154,0.986785994,0.000856183,0.999999847,0.361619864
53033032309,1,2019.096154,0.91831549,0.000128974,0.999998983,0.406648602
53033032309,0,2019.115385,0.995729392,0.000734853,0.999999987,0.349443305
53033032309,1,2019.115385,0.972299684,0.000110696,0.99999991,0.396840658
53033032309,0,2019.134615,0.997929603,0.000346833,0.999999999,0.351935862
53033032309,1,2019.134615,0.98640605,5.22E-05,0.99999999,0.396432064
53033032309,0,2019.153846,0.999,0.000139395,1,0.355994252
53033032309,1,2019.153846,0.9933947,2.10E-05,0.999999999,0.397125345
53033032309,0,2019.173077,0.999523145,4.86E-05,1,0.360844751
53033032309,1,2019.173077,0.996840955,7.31E-06,1,0.398552709
53033032309,0,2019.192308,0.99975834,1.40E-05,1,0.367368884
53033032309,1,2019.192308,0.998396944,2.10E-06,1,0.401617726
53033032309,0,2019.211538,0.999890838,4.02E-06,1,0.371767079
53033032309,1,2019.211538,0.999275333,6.04E-07,1,0.403141045
53033032309,0,2019.230769,0.999956254,1.17E-06,1,0.374317759
53033032309,1,2019.230769,0.999709485,1.77E-07,1,0.403292808
53033032309,0,2019.25,0.999984021,3.44E-07,1,0.375738173
53033032309,1,2019.25,0.999893869,5.18E-08,1,0.402644259
53033032309,0,2019.269231,0.999994495,9.82E-08,1,0.376702496
53033032309,1,2019.269231,0.999963436,1.48E-08,1,0.401760232
53033032309,0,2019.288462,0.999998218,2.74E-08,1,0.377239809
53033032309,1,2019.288462,0.999988162,4.13E-09,1,0.400644938
53033032309,0,2019.307692,0.99999945,7.38E-09,1,0.377615337
53033032309,1,2019.307692,0.999996344,1.11E-09,1,0.399520418
53033032309,0,2019.326923,0.999999835,1.88E-09,1,0.378043783
53033032309,1,2019.326923,0.999998906,2.84E-10,1,0.398571331
53033032309,0,2019.346154,0.999999951,4.45E-10,1,0.378722925
53033032309,1,2019.346154,0.999999677,6.70E-11,1,0.397971073
53033032309,0,2019.365385,0.999999986,9.61E-11,1,0.379712232
53033032309,1,2019.365385,0.999999905,1.45E-11,1,0.397767522
53033032309,0,2019.384615,0.999999996,1.88E-11,1,0.381013985
53033032309,1,2019.384615,0.999999972,2.82E-12,1,0.397954552
53033032317,0,2018.846154,0.042656926,1.49E-05,0.992577984,0.337006521
53033032317,1,2018.846154,0.006663191,2.24E-06,0.952668632,0.257261432
53033032317,0,2018.865385,0.055698781,7.52E-05,0.978885994,0.313204835
53033032317,1,2018.865385,0.008801556,1.13E-05,0.874652442,0.221185875
53033032317,0,2018.884615,0.077699789,0.000326536,0.956073847,0.293286929
53033032317,1,2018.884615,0.01252385,4.92E-05,0.76613887,0.190836841
53033032317,0,2018.903846,0.109799637,0.001179592,0.928060155,0.277284682
53033032317,1,2018.903846,0.01823,0.000177772,0.660089207,0.166828156
53033032317,0,2018.923077,0.118874724,0.002698014,0.870736726,0.247993162
53033032317,1,2018.923077,0.019905969,0.000407044,0.50353368,0.131386764
53033032317,0,2018.942308,0.083934047,0.003258656,0.719925885,0.191635913
53033032317,1,2018.942308,0.013605856,0.00049172,0.279091865,0.079883805
53033032317,0,2018.961538,0.061131517,0.003457936,0.550138761,0.143867821
53033032317,1,2018.961538,0.009707066,0.000521726,0.155573497,0.047964811
53033032317,0,2018.980769,0.054731346,0.004081834,0.450134607,0.118187581
53033032317,1,2018.980769,0.008641231,0.000615987,0.109820617,0.03420292
53033032317,0,2019,0.065340986,0.006198596,0.439507289,0.11485823
53033032317,1,2019,0.010414772,0.000936764,0.105719457,0.031787618
53033032317,0,2019.019231,0.110168114,0.013498391,0.528525524,0.136408717
53033032317,1,2019.019231,0.01829749,0.00205219,0.144603069,0.040832788
53033032317,0,2019.038462,0.236336555,0.041633526,0.688087137,0.174176082
53033032317,1,2019.038462,0.044515785,0.006485546,0.249652234,0.06569978
53033032317,0,2019.057692,0.468161224,0.132108401,0.83588613,0.191507063
53033032317,1,2019.057692,0.117013157,0.022362038,0.434447145,0.108661322
53033032317,0,2019.076923,0.700486554,0.32183861,0.920199482,0.159491257
53033032317,1,2019.076923,0.260401054,0.066579407,0.634874106,0.150913759
53033032317,0,2019.096154,0.729998563,0.367846841,0.926298341,0.148037797
53033032317,1,2019.096154,0.289278531,0.080446867,0.654524105,0.152415886
53033032317,0,2019.115385,0.59053361,0.20239282,0.891319158,0.186823643
53033032317,1,2019.115385,0.178384894,0.036762894,0.552726159,0.136538634
53033032317,0,2019.134615,0.340365005,0.059966175,0.806815,0.206417513
53033032317,1,2019.134615,0.072080085,0.009504345,0.386219483,0.099995372
53033032317,0,2019.153846,0.154227778,0.013229476,0.712828055,0.189844084
53033032317,1,2019.153846,0.026718506,0.002012581,0.272197291,0.074843053
53033032317,0,2019.173077,0.068270101,0.002406209,0.69023283,0.181903418
53033032317,1,2019.173077,0.010910381,0.000362722,0.251322234,0.073925009
53033032317,0,2019.192308,0.027911363,0.000351873,0.701075199,0.179379404
53033032317,1,2019.192308,0.004303935,5.30E-05,0.261060056,0.081272967
53033032317,0,2019.211538,0.01302005,5.24E-05,0.768908549,0.191856503
53033032317,1,2019.211538,0.001982013,7.88E-06,0.33384552,0.100415123
53033032317,0,2019.230769,0.007150216,8.06E-06,0.865704416,0.216038248
53033032317,1,2019.230769,0.001083001,1.21E-06,0.492600906,0.129843479
53033032317,0,2019.25,0.00446354,1.24E-06,0.941939653,0.245588156
53033032317,1,2019.25,0.000674517,1.87E-07,0.709569199,0.165396453
53033032317,0,2019.269231,0.003053406,1.84E-07,0.980824201,0.276204942
53033032317,1,2019.269231,0.000460868,2.77E-08,0.885089156,0.203243016
53033032317,0,2019.288462,0.002254952,2.54E-08,0.995070513,0.30596748
53033032317,1,2019.288462,0.000340121,3.82E-09,0.96814945,0.241071665
53033032317,0,2019.307692,0.001766865,3.14E-09,0.999003918,0.333618221
53033032317,1,2019.307692,0.000266391,4.72E-10,0.993421891,0.277096664
53033032317,0,2019.326923,0.001445813,3.37E-10,0.999840013,0.358256863
53033032317,1,2019.326923,0.000217926,5.07E-11,0.998938445,0.309859947
53033032317,0,2019.346154,0.001211495,3.06E-11,0.999979297,0.379414729
53033032317,1,2019.346154,0.000182571,4.61E-12,0.99986252,0.338463216
53033032317,0,2019.365385,0.001027101,2.32E-12,0.999997814,0.39715584
53033032317,1,2019.365385,0.000154759,3.50E-13,0.999985483,0.362729334
53033032317,0,2019.384615,0.000871718,1.46E-13,0.99999981,0.41181013
53033032317,1,2019.384615,0.000131329,2.20E-14,0.999998735,0.382927039
53033032322,0,2018.846154,0.157638354,2.09E-06,0.999940537,0.41848908
53033032322,1,2018.846154,0.027400662,3.15E-07,0.999605298,0.381980845
53033032322,0,2018.865385,0.164972847,1.34E-05,0.99965814,0.402698845
53033032322,1,2018.865385,0.028883317,2.01E-06,0.997734438,0.355828792
53033032322,0,2018.884615,0.18870137,8.11E-05,0.998506306,0.384873174
53033032322,1,2018.884615,0.033830725,1.22E-05,0.990164977,0.326777599
53033032322,0,2018.903846,0.217173844,0.000411624,0.994688633,0.363523311
53033032322,1,2018.903846,0.040090038,6.20E-05,0.965761379,0.292708945
53033032322,0,2018.923077,0.187043072,0.001136508,0.978992049,0.328206145
53033032322,1,2018.923077,0.033477263,0.000171147,0.875313994,0.235894255
53033032322,0,2018.942308,0.093165132,0.001196917,0.898166143,0.258664052
53033032322,1,2018.942308,0.015230842,0.000180213,0.570624197,0.145873728
53033032322,0,2018.961538,0.04848396,0.000877281,0.747517391,0.196191878
53033032322,1,2018.961538,0.007612495,0.000132035,0.308513084,0.08959749
53033032322,0,2018.980769,0.032122979,0.000676175,0.619757719,0.159706836
53033032322,1,2018.980769,0.004971585,0.000101743,0.197197889,0.064281772
53033032322,0,2019,0.030565514,0.000748612,0.570530942,0.147638163
53033032322,1,2019,0.004724115,0.00011264,0.166821788,0.056065421
53033032322,0,2019.019231,0.045645972,0.001475236,0.607853561,0.15807783
53033032322,1,2019.019231,0.007148927,0.000222094,0.189390932,0.05980302
53033032322,0,2019.038462,0.104387561,0.005357927,0.716255516,0.191343005
53033032322,1,2019.038462,0.017244002,0.000809254,0.275627947,0.077874544
53033032322,0,2019.057692,0.285430627,0.02908047,0.842057389,0.230806714
53033032322,1,2019.057692,0.056723,0.004482544,0.445594664,0.116922985
53033032322,0,2019.076923,0.608073188,0.160093922,0.926669385,0.213262333
53033032322,1,2019.076923,0.189343348,0.027851704,0.655814798,0.168603197
53033032322,0,2019.096154,0.753160666,0.342644076,0.947007778,0.161554629
53033032322,1,2019.096154,0.314759776,0.072642838,0.729366725,0.177039077
53033032322,0,2019.115385,0.746398354,0.387639668,0.931929281,0.144085851
53033032322,1,2019.115385,0.30703815,0.086848988,0.673751241,0.15605556
53033032322,0,2019.134615,0.623020021,0.273103797,0.879124284,0.161361565
53033032322,1,2019.134615,0.199230986,0.053420273,0.5232105,0.123578332
53033032322,0,2019.153846,0.448574955,0.128595294,0.817739135,0.186780794
53033032322,1,2019.153846,0.109104171,0.021686247,0.403676954,0.100695606
53033032322,0,2019.173077,0.310228329,0.033195081,0.854990012,0.234403427
53033032322,1,2019.173077,0.063414326,0.005133856,0.47064517,0.123147411
53033032322,0,2019.192308,0.208738948,0.006009963,0.920150243,0.276474973
53033032322,1,2019.192308,0.038197368,0.00090824,0.634640511,0.164158114
53033032322,0,2019.211538,0.162539529,0.001056813,0.97272544,0.318855364
53033032322,1,2019.211538,0.028389045,0.00015908,0.843123592,0.221688749
53033032322,0,2019.230769,0.147791146,0.000178981,0.994095498,0.358392489
53033032322,1,2019.230769,0.02544329,2.69E-05,0.962072772,0.282542361
53033032322,0,2019.25,0.151770872,2.92E-05,0.999090409,0.390234506
53033032322,1,2019.25,0.026229831,4.40E-06,0.993992753,0.33471538
53033032322,0,2019.269231,0.168178355,4.47E-06,0.999891025,0.413910599
53033032322,1,2019.269231,0.029538073,6.73E-07,0.999276967,0.374654389
